CustomerID,Region,TownSize,Gender,Age,EducationYears,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,AgeRanges,TotalDebt,TotalDebtRanges,HHIncomeRanges,DebtToIncomeRatio_2,DebtToIncomeRatio_rec,TotalLastMonth,TotalOverTenure,VoicePerMonth,EquipmentPerMonth,DataPerMonth,TotalPerMonth,TotalLastMonthBins,RevenueType,PhoneCoTenureYears,Top50_Bottom50,Top_Customers,JobCategoryNo,TotalServicesUsed
2063-OSTBQH-JDZ,1,4,0,20,15,1,0,1,18000,15.9,1.1104559999999999,1.7515439999999998,0,0,2,0,3,0,0,10000,27,0,0,2,10,1929,0,31,24,299,0,36,1088,0,1,0,0,0,1,1,0,1,1,1,1,0,11,0,0,1,0,0,1,2.8619999999999997,1,1,159.0,7,60,1387,9.64516129032258,35.096774193548384,0.0,44,3,2,2,0,Low Value,6,4
7088-IYBRBN-0ZO,3,2,1,32,16,1,2,1,39000,27.3,8.719892999999999,1.927107,0,0,1,0,3,0,1,12700,27,0,1,7,10,1545,0,15,17,88,1,0,0,0,0,39,583,1,0,0,1,0,0,0,0,0,17,0,0,0,1,1,3,10.646999999999998,4,2,273.0,8,56,671,5.866666666666666,0.0,38.86666666666667,44,3,2,1,0,Low Value,1,8
4579-WRRIBO-I61,5,5,0,36,18,1,9,1,122000,34.9,25.504222,17.073778,0,0,1,0,3,0,0,46200,25,0,0,17,13,2347,0,40,53,726,1,0,0,0,0,27,1063,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,3,42.578,5,4,349.0,8,80,1789,18.15,0.0,26.575,44,3,2,3,0,Mid Value,6,9
7952-KDRTJS-54B,4,4,0,60,7,1,9,1,28000,1.7,0.196588,0.279412,1,1,2,0,2,0,0,13500,24,0,1,36,9,2259,1,69,59,1463,0,25,1623,0,1,0,0,0,1,1,0,1,1,1,1,1,23,0,0,0,1,0,4,0.476,0,1,17.0,1,84,3086,21.202898550724637,23.52173913043478,0.0,44,3,2,5,0,Mid Value,2,4
7150-VIJPXR-SP5,4,4,0,18,13,1,0,1,19000,7.8,0.712842,0.769158,0,1,5,1,3,0,1,8200,30,1,0,0,10,1993,1,10,19,80,0,34,255,1,0,14,112,1,1,1,0,1,0,1,0,1,20,0,0,1,0,1,0,1.482,1,1,78.0,4,67,447,8.0,25.5,11.2,44,3,3,0,0,Low Value,5,5
1401-EKFFEL-5SJ,2,3,0,49,14,0,10,1,55000,15.4,5.46315,3.00685,1,1,2,0,2,0,0,16900,29,1,0,12,11,4429,1,33,36,403,1,0,0,0,0,32,1072,0,1,0,0,0,0,0,0,1,19,0,1,1,1,1,4,8.469999999999999,3,3,154.0,7,68,1475,12.212121212121213,0.0,32.484848484848484,44,3,2,2,0,Low Value,2,9
3017-MPTUVH-FFJ,1,4,0,40,21,1,2,1,31000,25.0,2.0925,5.6575,1,1,2,0,2,0,0,13700,34,1,0,11,6,3355,0,21,15,113,0,40,825,0,1,0,0,0,0,0,0,1,1,1,1,0,18,0,0,0,1,1,3,7.75,3,2,250.0,8,55,938,5.380952380952381,39.285714285714285,0.0,44,3,2,1,0,Low Value,2,6
1432-DOEIXA-PSE,5,5,0,72,20,1,2,0,27000,10.2,1.319166,1.434834,1,0,1,0,1,0,0,10600,24,0,1,23,5,1214,1,50,24,434,0,37,1798,0,1,0,0,1,0,0,0,0,0,0,0,0,31,0,0,0,1,0,5,2.754,1,1,102.0,6,61,2232,8.68,35.96,0.0,44,3,2,4,0,Low Value,2,9
2772-QVASQC-36Q,4,4,0,53,15,1,5,1,36000,2.9,0.41864399999999996,0.625356,1,1,2,1,0,2,2,-1000,20,1,1,17,13,3436,1,50,33,531,1,0,0,0,0,34,1701,1,0,0,1,0,0,0,0,1,30,1,1,1,1,0,4,1.044,1,2,29.0,2,67,2232,10.62,0.0,34.02,44,3,2,4,0,Low Value,2,8
2649-LMSFFN-EVH,5,2,0,53,16,0,6,1,35000,14.9,1.016925,4.198075,1,0,1,1,2,0,1,16600,23,0,0,8,7,1747,0,11,8,40,0,42,451,1,1,0,0,1,0,1,0,1,1,0,1,1,18,0,0,0,1,1,4,5.215,3,2,149.0,7,50,491,3.6363636363636362,41.0,0.0,44,3,2,0,0,Low Value,2,4
9662-FUSYIM-1IV,4,4,0,64,17,1,22,1,107000,5.6,1.060584,4.9314160000000005,1,0,1,1,0,2,2,-1000,23,1,1,18,11,2282,1,29,24,288,0,35,1005,0,1,0,0,1,1,0,1,0,0,0,0,1,21,1,1,1,1,1,5,5.992000000000001,3,4,56.0,3,59,1293,9.931034482758621,34.6551724137931,0.0,44,3,2,2,0,Low Value,3,7
9890-EGNIOS-BWR,2,4,1,35,15,1,7,1,30000,2.7,0.25353000000000003,0.55647,1,1,3,0,2,1,1,11000,27,1,1,11,12,2507,1,36,27,405,0,35,1198,0,1,0,0,0,1,1,0,1,1,1,1,0,21,0,0,0,0,1,3,0.81,0,1,27.0,2,62,1603,11.25,33.27777777777778,0.0,44,3,2,2,0,Low Value,5,4
6013-AOTWOI-QEC,1,1,0,44,16,1,17,1,91000,1.1,0.45045,0.55055,1,1,2,0,3,0,1,43500,25,1,0,15,8,3934,1,38,25,314,0,34,1374,1,1,0,0,0,1,1,0,1,1,1,1,0,25,0,0,0,1,1,4,1.001,1,3,11.0,1,59,1688,8.263157894736842,36.1578947368421,0.0,44,3,2,3,0,Low Value,4,3
4713-TIORWC-XKH,5,2,1,27,14,1,4,1,37000,9.1,1.191918,2.175082,0,1,2,1,2,0,1,18400,28,1,1,9,15,7396,1,47,34,532,0,33,1552,0,1,0,0,1,1,1,0,1,1,1,1,1,17,0,1,1,1,1,2,3.367,2,2,91.0,5,67,2084,11.319148936170214,33.02127659574468,0.0,44,3,2,3,0,Low Value,3,3
0632-IFQCSU-JPR,4,2,1,53,13,1,4,1,21000,5.9,0.153636,1.085364,1,0,1,0,4,0,1,7700,33,1,1,12,15,3644,1,33,22,286,1,0,0,0,0,35,1177,0,0,0,0,0,0,0,0,1,23,0,0,1,1,0,4,1.2389999999999999,1,1,59.0,3,57,1463,8.666666666666666,0.0,35.666666666666664,44,3,2,2,0,Low Value,2,10
8396-BZWCUW-L65,2,5,0,37,14,1,2,1,27000,12.5,1.029375,2.345625,1,1,2,0,3,0,1,12500,40,0,0,2,13,3255,0,3,12,18,0,31,70,1,0,19,45,0,1,0,0,1,1,1,1,0,18,0,0,1,1,1,3,3.375,2,1,125.0,6,62,133,6.0,23.333333333333332,15.0,44,3,3,0,0,Low Value,2,5
8813-UDSONB-OPJ,2,1,0,44,16,1,7,1,54000,15.7,2.704482,5.773518,1,0,1,1,0,2,2,-1000,29,1,0,15,16,7003,0,32,25,244,0,35,1174,0,1,0,0,1,1,1,0,1,1,0,1,1,18,0,1,0,0,0,4,8.478,3,3,157.0,7,60,1418,7.625,36.6875,0.0,44,3,2,2,0,Low Value,1,4
9482-DUHRYC-8XB,4,2,0,50,12,1,4,1,27000,5.9,0.100359,1.4926409999999999,1,0,1,1,1,1,0,12100,24,1,1,7,5,3421,1,23,32,290,0,30,729,1,1,0,0,1,1,1,0,1,0,1,1,0,26,0,0,1,1,1,4,1.593,1,1,59.0,3,62,1019,12.608695652173912,31.695652173913043,0.0,44,3,2,1,0,Low Value,2,3
5023-JCJQTK-DF3,3,2,0,56,12,1,14,1,78000,5.5,0.28314,4.00686,1,0,1,0,4,0,1,32500,19,1,0,32,8,1599,1,69,129,3056,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,17,0,1,1,1,0,4,4.29,2,3,55.0,3,129,3056,44.289855072463766,0.0,0.0,44,5,1,5,0,High Value,2,6
0207-TJRISO-IYL,5,3,0,54,15,1,11,1,36000,8.0,1.44864,1.43136,1,1,2,0,3,0,1,19000,29,0,0,4,9,1772,1,8,9,38,0,27,199,1,0,14,117,1,1,1,0,1,1,1,1,0,27,0,0,0,0,1,4,2.88,1,2,80.0,4,50,354,4.75,24.875,14.625,44,3,3,0,0,Low Value,2,3
8027-POZEAY-DVO,5,2,0,40,20,0,3,1,46000,7.0,1.26868,1.9513200000000002,0,0,1,1,3,0,1,24000,25,0,0,10,11,1981,1,26,44,414,1,0,0,0,0,29,736,1,0,1,1,0,0,0,0,1,23,0,0,0,0,0,3,3.22,2,2,70.0,4,73,1150,15.923076923076923,0.0,28.307692307692307,44,3,2,2,0,Mid Value,2,7
2930-WLVSCZ-OKG,2,1,1,36,14,1,5,1,22000,6.6,1.0018799999999999,0.45011999999999996,1,0,1,0,3,0,0,12800,22,0,1,11,12,1908,1,31,18,230,0,34,1141,0,1,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,1,0,3,1.452,1,1,66.0,4,52,1371,7.419354838709677,36.806451612903224,0.0,44,3,2,2,0,Low Value,2,9
9049-IXVOST-CNT,1,1,1,36,17,1,8,1,101000,13.2,8.585808,4.746192,0,0,1,0,1,0,0,35800,31,0,0,13,9,1324,1,34,38,460,0,32,1043,0,1,0,0,1,1,1,1,1,1,1,1,1,15,0,0,1,1,0,3,13.332,4,4,132.0,7,70,1503,13.529411764705882,30.676470588235293,0.0,44,3,2,2,0,Low Value,4,2
3705-WGWJYH-PDR,3,5,0,34,19,1,1,1,24000,2.2,0.218592,0.309408,1,0,2,0,3,0,0,12600,35,0,1,16,7,1307,1,52,41,736,0,30,1557,0,1,0,0,0,1,1,0,1,1,1,1,0,17,0,0,0,1,0,3,0.528,0,1,22.0,2,71,2293,14.153846153846153,29.942307692307693,0.0,44,3,2,4,0,Mid Value,2,4
9842-OTUMVH-RW3,5,2,0,63,19,1,6,1,45000,13.4,1.25424,4.77576,1,1,2,0,3,0,1,18300,25,1,1,20,13,5461,0,41,26,411,0,35,1396,0,1,0,0,0,1,1,0,1,1,1,0,0,18,0,1,1,1,1,5,6.03,3,2,134.0,7,61,1807,10.024390243902438,34.048780487804876,0.0,44,3,2,3,0,Low Value,2,5
7442-PTTPUB-IR1,3,2,0,74,16,0,17,1,51000,17.7,1.489455,7.537545,1,1,2,0,3,0,1,15400,35,1,1,38,9,2231,0,71,131,3126,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,22,1,1,1,1,0,5,9.027,3,3,177.0,7,131,3126,44.028169014084504,0.0,0.0,44,5,1,5,0,High Value,1,4
1650-NPSXMX-ZPL,3,1,0,57,12,1,11,1,78000,1.0,0.17082,0.60918,1,1,4,1,2,0,1,29500,13,1,0,30,10,6297,1,60,27,637,1,0,0,0,0,33,2000,1,0,1,0,0,0,0,1,1,15,0,1,1,1,0,4,0.78,0,3,10.0,1,60,2637,10.616666666666667,0.0,33.333333333333336,43,3,2,4,0,Low Value,2,7
4238-LORPCR-80R,4,2,0,73,12,1,26,0,17000,13.8,0.783564,1.5624360000000002,1,0,1,1,1,0,1,7900,23,1,1,40,7,796,1,73,132,3205,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,17,1,1,1,1,0,5,2.346,1,1,138.0,7,132,3205,43.9041095890411,0.0,0.0,43,5,1,5,0,High Value,6,4
4201-NGKFVP-LEL,3,3,0,47,17,1,1,1,34000,8.5,0.9999399999999999,1.8900599999999999,1,1,2,1,0,2,2,-1000,23,0,1,23,13,5588,0,54,21,352,0,37,2018,1,1,0,0,0,0,1,0,1,0,0,0,0,18,0,0,1,1,1,4,2.8899999999999997,1,2,85.0,5,58,2370,6.518518518518518,37.370370370370374,0.0,43,3,2,4,0,Low Value,2,7
6281-YXHVKP-VKM,3,1,1,60,17,1,22,0,20000,22.4,2.11904,2.36096,1,1,2,1,3,0,1,9500,22,0,0,26,9,3762,1,59,54,1077,0,24,1510,0,1,0,0,0,1,1,0,1,1,1,1,1,25,0,1,0,1,0,4,4.48,2,1,224.0,8,78,2587,18.25423728813559,25.593220338983052,0.0,43,3,2,4,0,Mid Value,4,4
4373-PJEXWR-VRD,1,2,1,52,14,1,10,1,128000,7.4,1.970176,7.501824000000001,1,0,1,1,1,0,1,60400,18,0,1,33,9,1758,0,53,38,758,0,28,1565,0,1,0,0,1,1,1,1,0,0,1,0,1,21,1,0,0,1,1,4,9.472000000000001,3,4,74.0,4,66,2323,14.30188679245283,29.528301886792452,0.0,43,3,2,4,0,Low Value,1,5
5889-BJQZUO-DKF,1,1,1,41,20,1,12,1,81000,7.3,3.908493,2.004507,1,0,1,0,2,0,1,42100,21,1,1,8,12,2304,1,29,22,229,0,38,1041,1,1,0,0,0,1,0,0,1,1,1,1,0,26,0,0,0,0,1,4,5.913,3,3,73.0,4,60,1270,7.896551724137931,35.89655172413793,0.0,43,3,2,2,0,Low Value,6,4
5132-NEBOAE-EA4,3,4,1,18,13,1,0,1,15000,5.1,0.147645,0.617355,1,0,1,1,0,2,2,-1000,32,1,1,0,8,1367,1,4,9,14,0,35,100,0,0,24,61,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0.765,0,1,51.0,3,68,175,3.5,25.0,15.25,43,3,3,0,0,Low Value,2,11
6713-UVLATG-1XY,4,2,1,74,17,1,28,0,38000,17.1,1.6245,4.8735,1,0,1,1,2,0,0,20400,21,1,1,8,12,1325,0,16,25,157,1,0,0,0,0,37,543,0,0,0,0,0,0,0,0,0,29,0,1,1,0,1,5,6.498,3,2,171.0,7,62,700,9.8125,0.0,33.9375,43,3,2,1,0,Low Value,3,10
2781-WPRURV-5DH,3,2,1,65,12,1,31,1,93000,3.0,0.68913,2.10087,1,1,2,1,0,2,2,-1000,26,0,0,19,7,5266,0,47,23,460,1,0,0,0,0,34,1595,1,0,1,0,0,0,0,0,0,19,0,0,0,1,0,5,2.79,1,3,30.0,2,57,2055,9.787234042553191,0.0,33.93617021276596,43,3,2,3,0,Low Value,6,8
1329-JIXMXF-UJ3,5,3,0,73,9,1,28,0,15000,6.1,0.125355,0.7896449999999999,1,0,1,1,2,1,1,8100,26,0,0,40,8,1317,0,73,131,3188,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,17,0,1,0,1,0,5,0.9149999999999999,0,1,61.0,4,131,3188,43.67123287671233,0.0,0.0,43,5,1,5,0,High Value,2,6
3313-URDBEG-UVD,3,2,1,31,14,1,1,1,18000,10.6,0.501804,1.406196,0,1,2,1,1,1,0,13700,20,1,1,1,10,1723,0,3,6,9,0,37,78,0,0,23,44,1,0,0,0,0,1,0,1,0,21,0,0,0,0,1,3,1.908,1,1,106.0,6,66,131,3.0,26.0,14.666666666666666,43,3,3,0,0,Low Value,2,8
9906-KAISVV-KMN,3,2,0,56,13,1,23,1,84000,9.0,2.6686799999999997,4.8913199999999994,1,1,3,1,1,0,1,35800,26,1,1,37,1,166,1,73,127,3187,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,17,1,1,1,1,0,4,7.559999999999999,3,3,90.0,5,127,3187,43.657534246575345,0.0,0.0,43,5,1,5,0,High Value,4,3
9714-LCYJJB-SCS,5,2,0,25,14,1,1,1,50000,10.5,1.218,4.032,0,0,5,0,0,2,2,-1000,15,1,0,7,11,3919,0,47,43,702,0,29,1348,0,1,0,0,0,0,1,0,1,1,1,1,1,22,0,1,0,1,0,2,5.25,3,2,105.0,6,72,2050,14.936170212765957,28.680851063829788,0.0,43,3,2,3,0,Mid Value,1,5
7013-YDRUVV-BI0,3,1,0,79,10,1,19,0,9000,10.0,0.3177,0.5823,1,0,1,1,2,1,1,4800,12,1,1,39,13,2840,0,73,118,3182,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,27,0,0,0,1,0,5,0.9,0,0,100.0,5,118,3182,43.58904109589041,0.0,0.0,43,4,1,5,0,High Value,3,3
7173-AAMWZS-NR4,4,4,1,51,18,1,5,1,27000,7.4,0.533466,1.464534,1,1,2,1,2,1,0,9500,15,0,1,10,4,967,1,31,26,292,0,35,1059,0,1,0,0,0,0,1,0,1,1,1,1,0,29,0,0,0,0,0,4,1.998,1,1,74.0,4,61,1351,9.419354838709678,34.16129032258065,0.0,43,3,2,2,0,Low Value,2,5
6252-CJKGDC-H6U,2,1,0,26,12,1,2,1,18000,9.5,0.8926200000000001,0.81738,0,0,1,1,1,0,0,8500,24,1,1,8,9,1489,0,52,31,593,0,32,1673,0,1,0,0,0,1,0,0,0,1,1,1,0,12,0,0,0,1,0,2,1.71,1,1,95.0,5,63,2266,11.403846153846153,32.17307692307692,0.0,43,3,2,4,0,Low Value,1,6
2535-KYGSSP-YNM,3,4,1,56,21,1,8,1,58000,14.6,0.397996,8.070003999999999,1,1,2,0,3,1,0,31100,21,0,0,22,9,9746,0,40,43,621,0,30,1122,0,1,0,0,0,1,1,0,1,1,1,1,0,17,0,0,0,1,1,4,8.468,3,3,146.0,7,73,1743,15.525,28.05,0.0,43,3,2,3,0,Mid Value,1,4
6534-ZARVNK-OUP,5,4,1,44,10,0,19,1,80000,2.6,1.3083200000000001,0.77168,1,1,4,1,1,0,0,40600,42,1,0,26,7,1294,0,67,47,1101,0,27,1818,0,1,0,0,0,1,1,1,1,1,1,1,1,21,1,0,1,1,0,4,2.08,1,3,26.0,2,74,2919,16.432835820895523,27.134328358208954,0.0,43,3,2,5,0,Mid Value,4,3
9004-UQQFLE-HQ8,1,1,0,31,17,1,1,1,23000,5.8,0.217442,1.116558,0,1,6,1,1,0,0,15000,22,0,1,10,8,2594,0,46,36,552,0,33,1451,0,1,0,0,1,1,1,0,1,1,0,1,0,23,0,1,1,1,1,3,1.3339999999999999,1,1,58.0,3,69,2003,12.0,31.543478260869566,0.0,43,3,2,3,0,Low Value,2,4
5159-THPMDO-NUS,1,1,1,41,20,1,1,1,35000,16.0,1.6744,3.9256,1,0,3,1,1,1,0,19400,27,1,0,12,8,1682,1,24,27,213,0,33,831,1,1,0,0,0,1,1,0,1,0,1,0,0,16,0,1,0,1,1,4,5.6000000000000005,3,2,160.0,7,60,1044,8.875,34.625,0.0,43,3,2,1,0,Low Value,2,5
0022-QFOJNN-XSH,3,4,0,39,13,1,4,1,42000,3.5,0.60123,0.86877,1,1,3,1,1,0,0,22900,31,1,1,2,10,2471,1,4,12,26,0,32,95,0,0,22,53,1,0,0,0,0,0,0,0,1,24,0,1,1,1,1,3,1.4700000000000002,1,2,35.0,2,66,174,6.5,23.75,13.25,43,3,3,0,0,Low Value,2,10
8638-OGVKLB-VOI,3,2,1,53,13,1,2,1,27000,16.2,0.358668,4.015332,1,1,2,0,4,0,1,10200,23,1,1,7,12,1796,0,16,15,99,1,0,0,0,0,37,597,1,0,0,0,0,0,0,0,1,15,0,0,0,0,1,4,4.374,2,1,162.0,7,52,696,6.1875,0.0,37.3125,43,3,2,1,0,Low Value,2,9
9038-CNAURT-ANA,1,1,1,65,16,0,12,1,115000,7.5,3.165375,5.459625,1,0,1,1,4,0,1,61900,15,0,1,21,12,6196,1,34,19,258,1,0,0,0,0,36,1221,1,0,1,0,0,0,0,0,1,18,0,0,0,1,0,5,8.625,3,4,75.0,4,55,1479,7.588235294117647,0.0,35.911764705882355,43,3,2,2,0,Low Value,1,8
5300-PSIZAR-CTQ,3,3,1,68,9,1,21,1,93000,16.3,4.411269,10.747731,1,1,2,1,3,0,1,56200,17,0,0,24,9,2818,0,55,40,788,0,31,1603,0,1,0,0,0,1,1,0,0,1,0,0,1,26,0,1,0,1,0,5,15.158999999999999,4,3,163.0,7,71,2391,14.327272727272728,29.145454545454545,0.0,43,3,2,4,0,Mid Value,1,7
6008-NXRCHQ-9JK,5,2,0,54,12,1,23,1,245000,14.3,3.85385,31.18115,1,1,4,1,2,0,0,83700,19,1,1,35,9,3725,1,66,125,2869,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,24,1,0,0,1,1,4,35.035,5,5,143.0,7,125,2869,43.46969696969697,0.0,0.0,43,4,1,5,0,High Value,4,4
5112-YVRGNG-XEW,4,4,1,40,18,1,1,1,25000,2.6,0.2977,0.3523,1,1,3,0,1,0,0,15500,30,1,1,16,11,4054,1,57,15,342,0,37,2134,0,1,0,0,1,0,1,0,1,1,1,1,0,10,0,0,0,1,1,3,0.65,0,1,26.0,2,52,2476,6.0,37.43859649122807,0.0,43,3,2,4,0,Low Value,2,4
3115-ACYQUK-6SD,3,2,0,41,17,1,5,1,56000,8.8,0.08870399999999999,4.839296,1,0,1,0,2,0,1,17500,15,1,1,14,6,2126,1,34,43,475,0,30,1001,0,1,0,0,1,1,1,0,1,0,1,0,0,31,0,0,1,1,1,4,4.928,2,3,88.0,5,73,1476,13.970588235294118,29.441176470588236,0.0,43,3,2,2,0,Mid Value,1,5
1940-DWFDGN-L81,3,3,1,35,21,1,2,1,74000,6.6,1.9780200000000001,2.90598,0,0,1,0,4,0,0,39200,29,0,0,17,9,1831,1,50,40,664,0,30,1506,0,1,0,0,0,1,0,0,0,1,1,1,0,24,0,0,0,1,0,3,4.884,2,3,66.0,4,70,2170,13.28,30.12,0.0,43,3,2,4,0,Low Value,1,6
3270-HPJOCR-6AQ,1,1,1,72,19,1,10,1,25000,3.7,0.137825,0.787175,0,0,1,0,1,1,0,9200,25,1,0,2,4,732,0,5,13,24,0,31,121,1,0,17,72,1,1,0,0,1,0,1,1,0,24,0,0,0,1,1,5,0.9249999999999999,0,1,37.0,2,61,217,4.8,24.2,14.4,43,3,3,0,0,Low Value,3,5
2424-WFRFRA-UCI,3,3,0,30,18,1,1,1,74000,14.5,5.365,5.365,0,1,6,1,1,0,1,34900,35,1,0,12,8,3020,0,48,61,909,0,23,1174,0,1,0,0,0,1,1,0,1,1,1,1,1,17,0,0,0,1,0,2,10.73,4,3,145.0,7,84,2083,18.9375,24.458333333333332,0.0,43,3,2,3,0,Mid Value,1,4
7122-CKVHZS-C19,3,3,0,26,17,1,2,1,17000,2.6,0.086632,0.35536799999999996,1,1,5,1,2,0,1,8400,30,0,1,8,6,1672,0,21,33,267,1,0,0,0,0,31,644,1,0,0,0,0,0,0,0,1,30,0,0,0,1,1,2,0.44199999999999995,0,1,26.0,2,64,911,12.714285714285714,0.0,30.666666666666668,43,3,2,1,0,Low Value,4,9
1396-NUQYXY-TWM,2,2,0,45,16,1,15,1,55000,2.8,0.2926,1.2474,1,1,2,0,4,0,0,29400,23,0,0,26,11,4691,0,48,54,960,0,23,1122,0,1,0,0,0,1,1,1,1,1,1,1,1,13,0,1,0,1,0,4,1.54,1,3,28.0,2,77,2082,20.0,23.375,0.0,43,3,2,3,0,Mid Value,4,3
6059-AUMTKD-Q9A,1,2,0,68,15,1,10,0,12000,25.2,1.642032,1.381968,1,1,3,1,2,1,1,7000,22,1,1,27,10,1821,1,53,42,818,0,29,1479,0,1,0,0,0,1,1,1,1,1,1,1,1,24,0,0,0,1,1,5,3.024,2,1,252.0,8,71,2297,15.433962264150944,27.90566037735849,0.0,43,3,2,4,0,Mid Value,1,3
5185-RRHYJG-O66,3,1,1,22,14,0,1,1,37000,22.2,4.657337999999999,3.556662,0,1,7,1,4,0,1,19800,24,1,0,4,8,2070,0,13,21,113,0,36,450,0,1,0,0,0,0,1,1,0,0,0,0,0,26,0,0,0,1,0,1,8.213999999999999,3,2,222.0,8,57,563,8.692307692307692,34.61538461538461,0.0,43,3,2,1,0,Low Value,1,8
3523-XGUHKK-014,3,3,1,47,16,1,16,1,164000,8.6,6.939168,7.1648320000000005,1,1,2,1,0,2,2,-1000,20,1,0,14,14,9841,1,40,21,330,0,35,1402,1,1,0,0,0,1,1,0,1,1,1,1,1,21,0,0,0,1,1,4,14.104,4,4,86.0,5,56,1732,8.25,35.05,0.0,43,3,2,3,0,Low Value,1,3
4249-GEYEMT-KB7,2,3,0,29,21,1,0,1,86000,16.4,4.09016,10.01384,1,1,3,1,2,0,0,57800,35,1,0,11,10,2881,1,48,33,558,1,0,0,0,0,31,1520,0,1,0,0,0,0,0,0,1,22,0,0,0,1,0,2,14.104,4,3,164.0,7,64,2078,11.625,0.0,31.666666666666668,43,3,2,3,0,Low Value,1,9
2274-UGYWSN-SL3,2,3,0,57,14,1,25,1,293000,20.8,10.908976,50.035024,1,1,4,1,1,0,0,96600,24,0,1,39,13,9902,0,73,129,3160,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22,0,1,1,1,0,4,60.944,6,5,208.0,8,129,3160,43.28767123287671,0.0,0.0,43,5,1,5,0,High Value,3,8
3945-WRBFDT-K9V,5,5,0,60,18,1,15,1,113000,7.2,1.879416,6.256583999999999,1,1,3,1,2,0,1,60500,28,0,1,26,12,2959,1,59,39,824,0,30,1728,0,1,0,0,0,1,1,0,1,1,1,1,0,26,0,0,0,1,0,4,8.136,3,4,72.0,4,69,2552,13.966101694915254,29.28813559322034,0.0,43,3,2,4,0,Low Value,1,4
4603-GUEYBX-SNZ,4,5,0,55,16,1,3,1,41000,6.7,0.34062800000000004,2.406372,1,1,2,1,2,1,1,21800,25,1,0,24,6,3308,1,48,33,514,0,34,1560,1,1,0,0,0,1,1,1,1,1,1,1,1,13,1,0,0,0,0,4,2.7470000000000003,1,2,67.0,4,67,2074,10.708333333333334,32.5,0.0,43,3,2,3,0,Low Value,2,2
3685-RKLHCZ-VBR,2,1,1,59,19,1,1,1,55000,3.6,0.8791200000000001,1.1008799999999999,1,0,1,1,3,0,0,30000,31,1,0,13,11,1692,1,41,19,311,1,0,0,0,0,38,1460,0,0,0,1,0,0,0,0,0,22,0,0,0,1,0,4,1.98,1,3,36.0,2,57,1771,7.585365853658536,0.0,35.609756097560975,43,3,2,3,0,Low Value,2,9
4702-KLLDAM-013,1,2,1,50,13,1,2,1,61000,6.4,0.511424,3.392576,1,1,2,1,2,0,1,23000,33,0,1,21,9,3905,1,53,40,746,1,0,0,0,0,30,1543,1,0,0,1,0,0,0,0,1,17,1,1,0,1,0,4,3.904,2,3,64.0,4,70,2289,14.075471698113208,0.0,29.11320754716981,43,3,2,4,0,Low Value,2,8
6745-DRHAFX-2OY,1,1,0,77,19,1,37,0,32000,2.5,0.2784,0.5216,1,0,1,1,0,2,2,-1000,22,1,1,30,9,2980,0,62,36,801,0,32,1876,0,1,0,0,0,1,1,0,1,1,1,1,0,18,0,0,0,1,1,5,0.7999999999999999,0,2,25.0,2,68,2677,12.919354838709678,30.258064516129032,0.0,43,3,2,5,0,Low Value,5,4
3997-ODNQKQ-P12,1,2,1,40,14,1,3,1,46000,7.8,2.281968,1.306032,1,0,5,0,2,0,0,21400,15,1,1,3,5,1306,1,7,12,29,0,26,157,1,0,17,116,0,0,0,0,1,1,1,1,0,12,0,0,0,0,1,3,3.588,2,2,78.0,4,55,302,4.142857142857143,22.428571428571427,16.571428571428573,43,3,3,0,0,Low Value,2,6
8514-ZEYDWJ-VKF,4,3,0,55,14,1,11,1,69000,7.1,3.5174819999999998,1.381518,1,0,1,0,2,0,0,29100,28,1,1,10,10,2437,0,29,21,228,0,37,1023,1,1,0,0,0,1,0,0,1,1,1,0,1,19,0,0,1,1,0,4,4.899,2,3,71.0,4,58,1251,7.862068965517241,35.275862068965516,0.0,43,3,2,2,0,Low Value,2,5
