,annual_revenue,Month_on_Book,Checking_avg_Bal,Savings_avg_Bal,Loans_LOC_avg_Bal,CreditCard_avg_Bal,CDs_avg_Bal,HELoans_HELOC_avg_Bal,MMDA_avg_Bal,Branch_Visits_3_Mos,Branch_Trans_3_Mos,ATMVisits_3_Mos,ATM_Trans_3_Mos,signon_visit_3_Mos,signon_trans_3_Mos,CC_Visits_3_Mos,VRU_visits_3_Mos,BP_trans_3_Mos,RDC_trans_3_Mos,OLB_ENROLLED,OLB_ACTIVE,MOBILE_ACTIVE,Active user,Checking_flag,Savings_flag,Loans_LOC_flag,CreditCard_flag,CDs_flag,HELoans_HELOC_flag,MMDA_flag,Customer Value,Number_of_Children,Family_composition,Gender_P1,marital_status_P1,Dwelling_Type,Number_of_Adults,Length_of_Residence,Household_Age,Household_Size,HH_EDUCATION_VALUE,HH_INCOME2,Occupation,Liquid_Resources,Investment_Resources,Auto-Refinance,Credit Card,Home Equity (ITA),DirectMail_SENT,Click,Open,Send,Email_SENT
817,802.11,312,34932.66,0.0,0.0,-8.6666666666667,0.0,6239.92,0.0,6.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,1,0,41163.91333333334,0.0,14.0,2,1,1.0,2.0,6.0,7.0,1.0,4.0,6,13.0,14.0,11.0,0.0,1.0,0.0,1.0,0,1,1,1
818,625.77,364,1677.55,0.0,7404.45666666667,0.0,0.0,0.0,0.0,4.0,4.0,8.0,12.0,73.0,110.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,0,1,1,0,0,0,9082.00666666667,0.0,2.0,1,1,1.0,2.0,4.0,3.0,3.0,3.0,7,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0,0,1,1
819,2637.61,364,61014.55,0.0,0.0,0.0,0.0,26109.64,0.0,1.0,1.0,1.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,1,0,0,1,0,87124.19,0.0,14.0,2,1,1.0,2.0,8.0,5.0,1.0,4.0,1,5.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
820,325.5,560,14106.2866666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,14106.2866666667,0.0,14.0,2,1,6.0,2.0,8.0,7.0,1.0,3.0,6,5.0,12.0,9.0,0.0,1.0,0.0,1.0,0,0,1,1
821,594.8,273,0.0,0.0,0.0,3526.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0,3526.54,0.0,12.0,2,2,1.0,2.0,5.0,5.0,1.0,4.0,5,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0,1,1,1
822,283.21,463,1599.90333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,55.0,79.0,13.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,1599.90333333333,4.0,7.0,1,2,1.0,5.0,8.0,7.0,9.0,2.0,4,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0,1,1,1
823,69.19,310,2772.64666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,13.0,20.0,57.0,78.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,1,0,0,0,0,2772.64666666667,0.0,14.0,2,1,6.0,2.0,5.0,3.0,2.0,4.0,5,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0,0,1,1
824,277.97,457,6705.69,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,12.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,6705.69,0.0,2.0,1,1,1.0,2.0,8.0,6.0,2.0,4.0,9,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
825,265.43,328,18880.7766666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,7.0,9.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,1,0,18880.7766666667,0.0,14.0,2,1,1.0,2.0,8.0,5.0,1.0,4.0,6,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
826,1973.76,380,3132.09,0.0,0.0,0.0,0.0,47695.4933333333,49487.1366666667,10.0,10.0,0.0,0.0,171.0,327.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,1,0,0,0,0,1,1,100314.72,0.0,2.0,1,1,1.0,4.0,8.0,5.0,4.0,3.0,9,20.0,14.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
827,2866.2,364,9539.73,0.0,0.0,0.0,0.0,0.0,96766.9066666667,2.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,1,106306.6366666667,0.0,14.0,2,1,1.0,2.0,6.0,5.0,1.0,4.0,7,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
828,934.28,349,29039.8366666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,29039.8366666667,0.0,2.0,2,1,1.0,4.0,8.0,5.0,4.0,2.0,6,6.0,13.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
829,202.16,376,66.58,2506.86,0.0,280.573333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,1,0,0,0,2854.013333333333,0.0,2.0,1,1,1.0,3.0,8.0,7.0,3.0,5.0,3,14.0,12.0,10.0,0.0,1.0,0.0,1.0,0,0,1,1
830,111.64,500,2471.80666666667,0.0,10.0,669.516666666667,0.0,0.0,0.0,3.0,3.0,0.0,0.0,29.0,43.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,1,0,0,0,3151.323333333337,0.0,12.0,1,1,1.0,2.0,8.0,7.0,1.0,4.0,5,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0,1,1,1
831,1696.32,499,59592.1666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,59592.1666666667,0.0,2.0,1,1,1.0,2.0,8.0,6.0,2.0,4.0,6,5.0,12.0,11.0,0.0,1.0,0.0,1.0,0,0,1,1
832,524.51,325,6578.37666666667,0.0,0.0,1002.67333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,7581.049999999999,0.0,12.0,1,2,5.0,1.0,4.0,7.0,1.0,3.0,1,20.0,3.0,5.0,0.0,0.0,0.0,0.0,0,1,1,1
833,637.64,370,5529.93666666667,0.0,0.0,0.0,0.0,22216.56,0.0,2.0,2.0,8.0,15.0,49.0,64.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,1,0,27746.496666666673,0.0,12.0,1,2,1.0,1.0,6.0,7.0,1.0,4.0,3,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0,0,1,1
834,1588.0,357,18175.3566666667,0.0,0.0,893.806666666667,0.0,0.0,27332.45,5.0,8.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,1,0,0,1,46401.61333333337,0.0,2.0,1,1,1.0,3.0,8.0,6.0,3.0,4.0,8,5.0,14.0,12.0,0.0,1.0,0.0,1.0,0,1,1,1
835,812.1,364,3736.45333333333,0.0,3199.42666666667,6111.93333333333,0.0,0.0,0.0,4.0,6.0,3.0,3.0,112.0,378.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,0,1,1,0,0,0,13047.81333333333,0.0,2.0,1,1,1.0,2.0,6.0,4.0,3.0,3.0,7,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0,0,1,1
836,1216.52,288,19866.15,0.0,0.0,476.053333333333,0.0,0.0,0.0,4.0,5.0,9.0,10.0,38.0,53.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1,1,0,0,1,0,0,0,20342.203333333335,0.0,12.0,1,1,1.0,2.0,7.0,3.0,2.0,3.0,9,0.0,6.0,9.0,0.0,1.0,0.0,1.0,0,1,1,1
837,456.44,265,8306.83666666667,0.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,8326.83666666667,0.0,2.0,1,1,1.0,3.0,8.0,5.0,3.0,3.0,7,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
838,699.14,405,1570.74333333333,0.0,714.846666666667,0.0,0.0,0.0,0.0,2.0,2.0,9.0,18.0,14.0,20.0,0.0,1.0,23.0,0.0,1.0,1.0,0.0,1,1,0,1,0,0,0,0,2285.589999999997,0.0,6.0,1,2,1.0,3.0,8.0,6.0,3.0,5.0,7,5.0,13.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
839,145.04,388,1959.44666666667,2857.31666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,37.0,42.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,0,0,0,0,4816.76333333334,1.0,1.0,2,1,1.0,4.0,8.0,7.0,5.0,2.0,6,20.0,11.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
840,276.78,287,5341.95,0.0,0.0,0.0,0.0,0.0,2216.82666666667,2.0,3.0,10.0,15.0,19.0,22.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,1,7558.77666666667,0.0,8.0,2,2,1.0,3.0,6.0,6.0,3.0,3.0,3,19.0,2.0,1.0,0.0,1.0,0.0,1.0,0,0,1,1
841,450.47,326,10026.79,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,23.0,23.0,86.0,182.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,1,1,0,1,0,0,0,0,10026.79,0.0,14.0,2,2,1.0,2.0,8.0,7.0,1.0,3.0,6,0.0,14.0,11.0,0.0,1.0,0.0,1.0,0,0,1,1
842,124.65,297,671.67,0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,0.0,0.0,1.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,0,0,671.67,0.0,2.0,2,1,1.0,3.0,4.0,3.0,4.0,2.0,2,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1
843,62.22,354,0.0,1951.87666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1951.87666666667,0.0,12.0,1,1,1.0,3.0,7.0,5.0,3.0,4.0,9,20.0,14.0,12.0,0.0,1.0,0.0,1.0,0,1,1,1
844,63.48,297,127.513333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,1,0,127.513333333333,0.0,6.0,1,1,1.0,3.0,8.0,5.0,3.0,4.0,9,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
845,1015.61,364,1722.20333333333,0.0,327.116666666667,4742.27666666667,0.0,0.0,0.0,3.0,3.0,2.0,2.0,18.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,1,1,0,0,0,6791.596666666667,0.0,14.0,2,2,5.0,1.0,7.0,6.0,1.0,3.0,2,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0,1,1,1
846,319.66,340,12798.5166666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,12798.5166666667,0.0,2.0,1,1,2.0,2.0,2.0,7.0,2.0,4.0,7,5.0,14.0,12.0,0.0,1.0,0.0,1.0,0,0,1,1
847,96.9,343,4019.27333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,80.0,172.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,0,0,0,0,0,0,4019.27333333333,1.0,1.0,2,1,1.0,4.0,6.0,4.0,5.0,3.0,7,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0,1,1,1
848,2018.49,259,0.0,6767.51666666667,0.0,15284.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1,0,1,0,1,0,0,0,22051.826666666668,0.0,14.0,2,2,1.0,1.0,8.0,6.0,1.0,4.0,6,0.0,13.0,11.0,0.0,1.0,0.0,1.0,1,1,1,1
849,180.85,263,986.023333333334,0.0,0.0,459.663333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,1,0,0,0,1445.686666666667,0.0,6.0,2,2,1.0,2.0,2.0,3.0,2.0,3.0,5,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1,1,1,1
850,2204.31,297,32755.8066666667,35987.6666666667,0.0,828.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,94.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,1,0,1,0,0,0,69572.3033333334,0.0,12.0,1,2,1.0,1.0,5.0,2.0,1.0,3.0,6,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0,1,1
851,1522.74,257,2054.98666666667,0.0,0.0,0.0,0.0,67039.5833333333,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,1,0,69094.56999999996,0.0,14.0,2,2,1.0,1.0,1.0,5.0,1.0,3.0,6,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0,0,1,1
852,104.65,353,670.81,382.006666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,74.0,124.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2,1,1,0,0,0,0,0,1052.816666666667,1.0,1.0,1,1,1.0,4.0,8.0,6.0,5.0,5.0,8,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0,1,1,1
853,842.48,593,14503.1766666667,0.0,0.0,0.0,0.0,0.0,11979.7833333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,26482.96,0.0,2.0,1,1,1.0,4.0,8.0,7.0,4.0,5.0,5,14.0,8.0,9.0,0.0,0.0,0.0,0.0,0,0,1,1
854,18.24,262,106.88,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,21.0,29.0,50.0,86.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,106.88,0.0,12.0,2,2,1.0,1.0,5.0,2.0,1.0,3.0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1
855,1091.91,426,65154.4666666667,0.0,0.0,69.0433333333334,0.0,0.0,1702.90333333333,3.0,4.0,1.0,2.0,55.0,105.0,0.0,0.0,30.0,0.0,1.0,1.0,1.0,2,1,0,0,1,0,0,1,66926.41333333337,0.0,2.0,1,1,1.0,2.0,5.0,6.0,2.0,5.0,7,5.0,9.0,9.0,0.0,0.0,0.0,0.0,0,1,1,1
856,515.34,310,10046.7466666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,23.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,10046.7466666667,0.0,2.0,1,1,1.0,4.0,4.0,5.0,4.0,2.0,1,5.0,14.0,11.0,0.0,1.0,0.0,1.0,0,0,1,1
857,536.15,262,8660.45666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,8660.45666666667,1.0,1.0,2,1,1.0,4.0,8.0,5.0,5.0,3.0,9,20.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
858,333.95,365,17726.0833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0,17726.0833333333,0.0,12.0,1,2,1.0,1.0,6.0,5.0,1.0,5.0,6,5.0,14.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
859,522.14,248,2355.52666666667,0.0,78.4666666666667,4224.72666666667,0.0,0.0,0.0,1.0,1.0,1.0,2.0,141.0,798.0,0.0,0.0,29.0,0.0,1.0,1.0,1.0,2,1,0,1,1,0,0,0,6658.720000000007,0.0,14.0,2,1,1.0,2.0,8.0,5.0,1.0,3.0,4,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0,0,1,1
860,335.47,354,5207.71333333333,1876.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,1,0,0,0,7084.53333333333,0.0,8.0,2,1,1.0,2.0,8.0,7.0,2.0,3.0,8,14.0,14.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
861,592.48,312,2158.92666666667,0.0,0.0,0.0,0.0,0.0,16190.3366666667,3.0,7.0,3.0,6.0,64.0,78.0,2.0,2.0,6.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,1,18349.263333333372,2.0,1.0,2,1,5.0,4.0,4.0,5.0,6.0,3.0,8,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
862,154.18,364,0.0,0.0,0.0,0.0,0.0,14533.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,14533.15,0.0,12.0,1,2,1.0,1.0,8.0,6.0,1.0,3.0,7,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
863,106.85,1418,2772.15,0.0,0.0,57.0666666666667,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,1,1,0,0,0,2829.2166666666667,0.0,2.0,1,1,1.0,3.0,8.0,7.0,3.0,3.0,3,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0,1,1,1
864,1307.22,274,12027.17,0.0,0.0,0.0,0.0,27724.9933333333,23506.16,1.0,1.0,9.0,16.0,28.0,32.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,0,0,1,1,63258.323333333305,0.0,2.0,1,1,1.0,2.0,4.0,5.0,2.0,3.0,7,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
865,2061.85,339,10553.17,0.0,10821.8033333333,3770.79666666667,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,0,0,25145.769999999968,1.0,1.0,1,1,1.0,2.0,8.0,5.0,3.0,4.0,7,8.0,6.0,9.0,0.0,0.0,0.0,0.0,0,1,1,1
866,83.16,1418,1930.43333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1,1,0,1,1,0,0,0,1930.43333333333,0.0,2.0,2,1,1.0,2.0,5.0,6.0,2.0,4.0,2,6.0,12.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
867,37.26,474,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1506.0,0.0,14.0,2,1,1.0,2.0,8.0,7.0,1.0,2.0,1,14.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0,1,1
868,294.9,622,389.243333333333,0.0,882.993333333334,0.0,0.0,0.0,0.0,16.0,18.0,0.0,0.0,73.0,127.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,0,0,0,0,1272.2366666666671,0.0,14.0,2,1,1.0,2.0,8.0,6.0,1.0,3.0,5,0.0,6.0,6.0,0.0,1.0,0.0,1.0,0,0,1,1
869,270.23,323,0.0,0.0,0.0,0.0,10031.3033333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,1,0,0,10031.3033333333,3.0,1.0,1,1,1.0,3.0,8.0,6.0,6.0,3.0,7,6.0,12.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
870,2854.98,496,11852.1033333333,14605.99,0.0,81.2733333333333,43376.72,0.0,130660.263333333,2.0,5.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,1,1,0,1,200576.34999999963,6.0,5.0,1,1,1.0,5.0,5.0,6.0,9.0,3.0,5,0.0,5.0,8.0,0.0,1.0,0.0,1.0,0,0,1,1
871,700.54,346,18812.5566666667,0.0,0.0,0.0,0.0,-8.22,982.003333333333,2.0,2.0,18.0,32.0,11.0,14.0,1.0,0.0,6.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,1,1,19786.340000000033,0.0,2.0,1,1,1.0,2.0,6.0,3.0,3.0,4.0,3,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
872,955.08,425,28548.9233333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,28548.9233333333,0.0,12.0,1,2,5.0,1.0,7.0,7.0,1.0,4.0,8,0.0,14.0,11.0,0.0,0.0,0.0,0.0,1,1,1,1
873,1826.49,512,1014.7,0.0,10000.0,0.0,0.0,0.0,0.0,16.0,19.0,33.0,67.0,57.0,88.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,0,0,0,0,11014.7,0.0,2.0,1,1,0.0,2.0,6.0,7.0,2.0,4.0,6,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
874,1516.74,273,0.0,0.0,0.0,15986.6733333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0,15986.6733333333,0.0,2.0,2,1,1.0,4.0,8.0,4.0,5.0,3.0,1,5.0,8.0,10.0,0.0,1.0,0.0,1.0,0,0,1,1
875,1285.06,577,0.0,45560.9033333334,0.0,221.546666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,45782.45000000007,1.0,1.0,2,1,1.0,3.0,7.0,7.0,4.0,4.0,6,0.0,11.0,8.0,0.0,1.0,0.0,1.0,0,0,1,1
876,588.04,441,17245.75,0.0,95.9066666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,19.0,60.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,0,0,0,0,17341.656666666666,0.0,2.0,2,1,1.0,3.0,5.0,7.0,3.0,5.0,8,5.0,14.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
877,225.91,377,223.103333333333,0.0,252.76,0.0,0.0,0.0,0.0,4.0,9.0,5.0,6.0,12.0,17.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,1,0,0,0,0,475.863333333333,0.0,2.0,1,1,1.0,3.0,5.0,5.0,3.0,3.0,4,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0,0,1,1
878,1071.13,437,3023.89,0.0,-0.11,2681.14333333333,0.0,17422.9366666667,3473.85333333333,21.0,43.0,3.0,6.0,64.0,114.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,1,0,1,1,26601.71333333336,0.0,14.0,2,1,1.0,2.0,6.0,6.0,1.0,3.0,3,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0,1,1,1
879,1584.53,306,3134.75,37845.1733333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,43.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,0,0,0,0,40979.9233333333,1.0,5.0,1,1,1.0,2.0,8.0,6.0,3.0,3.0,6,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0,1,1,1
880,898.36,494,391.323333333333,0.0,5945.80333333333,1947.92,0.0,0.0,0.0,0.0,0.0,15.0,15.0,55.0,75.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,2,1,0,1,1,0,0,0,8285.046666666662,0.0,14.0,2,2,1.0,1.0,5.0,6.0,1.0,3.0,3,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0,1,1
881,1688.24,337,3142.25,0.0,12744.6466666667,3325.23,0.0,0.0,17885.0166666667,6.0,13.0,1.0,1.0,22.0,41.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,37097.1433333334,0.0,14.0,2,1,5.0,2.0,4.0,6.0,1.0,2.0,8,6.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
882,538.93,294,11308.38,1127.94333333333,0.0,252.29,0.0,0.0,3306.04666666667,5.0,6.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,1,0,0,1,15994.66,0.0,12.0,1,1,1.0,2.0,8.0,6.0,1.0,2.0,3,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0,0,1,1
883,240.24,242,0.0,0.0,0.0,1850.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,0,0,0,1,0,0,0,1850.44,0.0,2.0,1,1,1.0,2.0,7.0,4.0,3.0,4.0,5,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
884,2404.01,316,1315.26666666667,0.0,0.0,7304.01333333333,0.0,0.0,0.0,1.0,1.0,13.0,24.0,110.0,410.0,11.0,2.0,2.0,1.0,0.0,1.0,1.0,2,1,0,0,1,0,0,0,8619.279999999999,0.0,2.0,2,1,1.0,5.0,7.0,7.0,5.0,3.0,8,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
885,15.36,347,792.336666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,26.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,792.336666666667,0.0,14.0,2,2,2.0,1.0,4.0,6.0,1.0,3.0,1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,1,1
886,359.7,275,83.22,0.0,0.0,376.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,459.76,0.0,2.0,1,1,2.0,2.0,2.0,7.0,2.0,3.0,1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,1,1
