Date,Month,Sub-Category,Description,Account Name,Transaction Type,Count,Category Number,Sub-Category Number,Category,Budget,Expense Type,Expense Type Factor,Forecast Amount,Budget Amount,Amount,Cash
2018-12-21,2018-12-21,Fast Food,Roger's Pizza,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,12.41,6.205,-12.41,7678.240000000004
2018-12-22,2018-12-22,Auto Insurance,Liberty Mutual,Venture,debit,1,1,1,Bills & Utilities,Input,Fixed,1.0,0.0,0.0,-150.58,7662.560000000004
2018-12-22,2018-12-22,Music,iTunes,Venture,debit,1,11,4,Entertainment,Est,Discretionary,0.1,0.99,0.099,-0.99,7662.560000000004
2018-12-23,2018-12-23,Gifts & Donations,Amazon,XXXXXXXXXX0290,debit,3,14,3,Gifts & Donations,Input,Reducable,1.5,0.0,0.0,-56.41,7510.990000000004
2018-12-24,2018-12-24,Coffee Shops,Aroma Joe's,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,3.82,4.202,-3.82,7454.5800000000045
2018-12-24,2018-12-24,Coffee Shops,Dunkin Donuts,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,4.6,5.06,-4.6,7454.5800000000045
2018-12-24,2018-12-24,Fast Food,Liberty,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,5.5,2.75,-5.5,7454.5800000000045
2018-12-24,2018-12-24,Fast Food,Pizza Hut,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,11.45,5.725,-11.45,7454.5800000000045
2018-12-24,2018-12-24,Gifts & Donations,Cheese Cake,CHECKING,debit,1,14,3,Gifts & Donations,Input,Reducable,1.5,0.0,0.0,-60.0,7454.5800000000045
2018-12-24,2018-12-24,Gifts & Donations,TJX,CHECKING,debit,1,14,3,Gifts & Donations,Input,Reducable,1.5,0.0,0.0,-21.44,7454.5800000000045
2018-12-24,2018-12-24,Groceries,Hannaford,CHECKING,debit,2,2,5,Food & Dining,Est,Reducable,1.2,156.20999999999995,187.45199999999994,-156.20999999999998,7454.5800000000045
2018-12-24,2018-12-24,Music,iTunes,Venture,debit,1,11,4,Entertainment,Est,Discretionary,0.1,0.99,0.099,-0.99,7454.5800000000045
2018-12-24,2018-12-24,Pharmacy,CVS,CHECKING,debit,1,6,4,Health & Fitness,Input,Reducable,0.7,0.0,0.0,-0.83,7454.5800000000045
2018-12-25,2018-12-25,Gifts & Donations,Amazon,XXXXXXXXXX0290,debit,1,14,3,Gifts & Donations,Input,Reducable,1.5,0.0,0.0,-17.98,7189.740000000004
2018-12-26,2018-12-26,Gas & Fuel,Cumberland Farms,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,37.03,18.515,-37.03,7171.760000000005
2018-12-27,2018-12-27,Electronics & Software,Wal-Mart,Venture,credit,1,10,4,Shopping,Input,Reducable,1.0,0.0,0.0,139.0,7134.730000000005
2018-12-27,2018-12-27,Gifts & Donations,Amazon,XXXXXXXXXX0290,debit,1,14,3,Gifts & Donations,Input,Reducable,1.5,0.0,0.0,-0.99,7134.730000000005
2018-12-27,2018-12-27,Shopping,Wal-Mart,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-14.36,7134.730000000005
2018-12-28,2018-12-28,Gas & Fuel,Circle K,Venture,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,37.04,18.52,-37.04,7258.380000000005
2018-12-28,2018-12-28,Pharmacy,Walgreens,Venture,debit,1,6,4,Health & Fitness,Input,Reducable,0.7,0.0,0.0,-2.19,7258.380000000005
2018-12-29,2018-12-29,Cable/ Internet,DirecTV,Venture,debit,1,1,2,Bills & Utilities,Input,Fixed,1.0,0.0,0.0,-59.49,7219.150000000005
2018-12-29,2018-12-29,Gifts & Donations,Amazon,XXXXXXXXXX0290,debit,1,14,3,Gifts & Donations,Input,Reducable,1.5,0.0,0.0,-49.98,7219.150000000005
2018-12-30,2018-12-30,Paycheck,Direct Deposit Webdeposit,MORTGAGE,credit,1,30,1,Income,Input,Fixed,1.0,0.0,0.0,300.0,7109.680000000005
2018-12-31,2018-12-31,Cable/ Internet,Time Warner,Cash,debit,1,1,2,Bills & Utilities,Input,Fixed,1.0,0.0,0.0,-70.99,7409.680000000005
2018-12-31,2018-12-31,Cash Gifts,Uncle Dennis Christmas,EMERSYN,credit,1,30,6,Income,Input,Fixed,1.0,0.0,0.0,200.0,7409.680000000005
2018-12-31,2018-12-31,Coffee Shops,Aroma Joe's,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,3.0,3.3000000000000003,-3.0,7409.680000000005
2018-12-31,2018-12-31,Entertainment,Rochester Country Club Inc,Venture,debit,1,11,2,Entertainment,Input,Reducable,1.0,0.0,0.0,-38.0,7409.680000000005
2018-12-31,2018-12-31,Fast Food,Sunoco,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,5.97,2.985,-5.97,7409.680000000005
2018-12-31,2018-12-31,Fast Food,Tuckers Dover,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,13.98,6.99,-13.98,7409.680000000005
2018-12-31,2018-12-31,Gas & Fuel,Exxon,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,22.41,11.205,-22.41,7409.680000000005
2018-12-31,2018-12-31,Gas & Fuel,Sunoco,Venture,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,20.17,10.085,-20.17,7409.680000000005
2018-12-31,2018-12-31,Investments,Dividend,CREDIT CARD,credit,1,30,9,Income,Est,Fixed,1.0,0.11,0.11,0.11,7409.680000000005
2018-12-31,2018-12-31,Investments,Dividend,EMERSYN,credit,1,30,9,Income,Est,Fixed,1.0,0.23,0.23,0.23,7409.680000000005
2018-12-31,2018-12-31,Investments,Dividend,MORTGAGE,credit,1,30,9,Income,Est,Fixed,1.0,0.1,0.1,0.1,7409.680000000005
2018-12-31,2018-12-31,Investments,Dividend,SAFETY NET,credit,1,30,9,Income,Est,Fixed,1.0,4.08,4.08,4.08,7409.680000000005
2018-12-31,2018-12-31,Investments,Dividend,TEXAS FUND,credit,1,30,9,Income,Est,Fixed,1.0,0.03,0.03,0.03,7409.680000000005
2018-12-31,2018-12-31,Other Fees,Security,XXXXXXXXXX0290,debit,1,13,5,Fees & Charges,Input,Fixed,1.0,0.0,0.0,-2.08,7409.680000000005
2018-12-31,2018-12-31,Other Income,Fantasy Football,TEXAS FUND,credit,1,30,5,Income,Input,Fixed,1.0,0.0,0.0,150.0,7409.680000000005
2018-12-31,2018-12-31,Restaurants,Granite Steak Grille,Venture,debit,1,2,6,Food & Dining,Est,Reducable,1.5,61.0,91.5,-61.0,7409.680000000005
2018-12-31,2018-12-31,Shopping,Wal-Mart,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-31.93,7409.680000000005
2018-12-31,2018-12-31,Student Loan,Fedloanservicing Desc Stdnt,CHECKING,debit,1,0,3,Loans,Input,Fixed,1.0,0.0,0.0,-136.21,7409.680000000005
2019-01-01,2019-01-01,Cable/ Internet,Time Warner,Cash,debit,1,1,2,Bills & Utilities,Input,Fixed,1.0,0.0,0.0,-70.99,7358.490000000005
2019-01-01,2019-01-01,Mortgage & Rent,Pennymac Desc Cash,CHECKING,debit,1,0,2,Loans,Input,Fixed,1.0,0.0,0.0,-1218.22,7358.490000000005
2019-01-01,2019-01-01,Rental Car & Taxi,Enterprise Rent-A-Car,Venture,debit,1,12,4,Travel,Input,Discretionary,0.0,0.0,0.0,-43.92,7358.490000000005
2019-01-01,2019-01-01,Ron - Student Loans,Ron - Assist w/ Student Loan,CHECKING,credit,1,30,4,Income,Input,Fixed,1.0,0.0,0.0,250.0,7358.490000000005
2019-01-01,2019-01-01,Service & Parts,Meineke,Venture,debit,1,4,5,Auto & Transport,Input,Fixed,1.0,0.0,0.0,-330.52,7358.490000000005
2019-01-01,2019-01-01,Travel,Airportparkingreservation,Venture,debit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,-92.95,7358.490000000005
2019-01-02,2019-01-02,Clothing - SAP,T J Maxx,CHECKING,debit,1,10,3,Shopping,Input,Reducable,1.0,0.0,0.0,-23.79,5851.890000000005
2019-01-02,2019-01-02,Fast Food,Burger King,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,8.49,4.245,-8.49,5851.890000000005
2019-01-02,2019-01-02,Fast Food,Potbelly Sandwich Works,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,14.45,7.225,-14.45,5851.890000000005
2019-01-02,2019-01-02,Fast Food,Sks Greenside Grille,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,12.5,6.25,-12.5,5851.890000000005
2019-01-02,2019-01-02,Groceries,BJ's Wholesale Club,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,132.68,159.216,-132.68,5851.890000000005
2019-01-02,2019-01-02,Other Income,Payroll Monthly Rewards,CHECKING,credit,1,30,5,Income,Input,Fixed,1.0,0.0,0.0,0.75,5851.890000000005
2019-01-02,2019-01-02,Restaurants,Rfc Restaura,Venture,debit,1,2,6,Food & Dining,Est,Reducable,1.5,42.0,63.0,-42.0,5851.890000000005
2019-01-02,2019-01-02,Travel,JetBlue,Venture,debit,2,12,5,Travel,Input,Fixed,1.0,0.0,0.0,-1064.8,5851.890000000005
2019-01-03,2019-01-03,Paycheck,Liberty Mutual,CHECKING,credit,1,30,1,Income,Input,Fixed,1.0,0.0,0.0,1452.09,4553.930000000005
2019-01-03,2019-01-03,Paycheck,Payroll Convenientmd Desc,CHECKING,credit,1,30,1,Income,Input,Fixed,1.0,0.0,0.0,755.73,4553.930000000005
2019-01-03,2019-01-03,Restaurants,Taqueria Del Sol,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,35.0,52.5,-35.0,4553.930000000005
2019-01-04,2019-01-04,Air Travel,JetBlue,CHECKING,debit,1,12,1,Travel,Input,Fixed,1.0,0.0,0.0,-95.0,6726.750000000005
2019-01-04,2019-01-04,Fast Food,El Bolillo Bakery,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,6.6,3.3,-6.6,6726.750000000005
2019-01-06,2019-01-06,Gifts & Donations,Amazon,XXXXXXXXXX0290,debit,3,14,3,Gifts & Donations,Input,Reducable,1.5,0.0,0.0,-43.68,6625.150000000004
2019-01-07,2019-01-07,Air Travel,JetBlue,CHECKING,debit,2,12,1,Travel,Input,Fixed,1.0,0.0,0.0,-60.0,6581.470000000004
2019-01-07,2019-01-07,Baby Supplies,Etsy.com,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-33.86,6581.470000000004
2019-01-07,2019-01-07,Baby Supplies,Wal-Mart,Venture,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-15.0,6581.470000000004
2019-01-07,2019-01-07,Coffee Shops,Aroma Joe's,CHECKING,debit,2,2,2,Food & Dining,Est,Reducable,1.1,11.72,12.892000000000001,-11.72,6581.470000000004
2019-01-07,2019-01-07,Coffee Shops,Dunkin Donuts,CHECKING,debit,2,2,2,Food & Dining,Est,Reducable,1.1,7.119999999999999,7.832,-7.119999999999999,6581.470000000004
2019-01-07,2019-01-07,Daycare,A Dogs Tale,CHECKING,debit,1,8,7,Misc Expenses,Input,Fixed,1.0,0.0,0.0,-200.0,6581.470000000004
2019-01-07,2019-01-07,Fast Food,Pappasito's Cantina,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,9.29,4.645,-9.29,6581.470000000004
2019-01-07,2019-01-07,Fast Food,Sunoco,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,6.52,3.26,-6.52,6581.470000000004
2019-01-07,2019-01-07,Fast Food,Taco Bell,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,7.95,3.975,-7.95,6581.470000000004
2019-01-07,2019-01-07,Gas & Fuel,Cumberland Farm Unit 28 Levesque Drive,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,33.0,16.5,-33.0,6581.470000000004
2019-01-07,2019-01-07,Groceries,Hannaford,CHECKING,debit,2,2,5,Food & Dining,Est,Reducable,1.2,105.55,126.66,-105.55,6581.470000000004
2019-01-07,2019-01-07,Home Supplies/Servic,Wal-Mart,Venture,debit,1,5,4,Home,Est,Reducable,0.8,37.71,30.168000000000003,-37.71,6581.470000000004
2019-01-07,2019-01-07,Movies & DVDs,Redbox,CHECKING,debit,1,11,3,Entertainment,Est,Discretionary,0.1,1.5,0.15000000000000002,-1.5,6581.470000000004
2019-01-07,2019-01-07,Music,iTunes,Venture,debit,1,11,4,Entertainment,Est,Discretionary,0.1,4.99,0.49900000000000005,-4.99,6581.470000000004
2019-01-07,2019-01-07,Student Loan,Dept Education Desc,CHECKING,debit,1,0,3,Loans,Input,Fixed,1.0,0.0,0.0,-168.57,6581.470000000004
2019-01-07,2019-01-07,Student Loan,Navi Ed Serv,CHECKING,debit,1,0,3,Loans,Input,Fixed,1.0,0.0,0.0,-380.0,6581.470000000004
2019-01-07,2019-01-07,Veterinary,Broadview Animal Hospital,Venture,debit,1,8,10,Misc Expenses,Input,Fixed,1.0,0.0,0.0,-366.45,6581.470000000004
2019-01-09,2019-01-09,Fast Food,Papa Ginos,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,17.37,8.685,-17.37,5132.240000000003
2019-01-10,2019-01-10,Coffee Shops,Starbucks,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,15.0,16.5,-15.0,5114.8700000000035
2019-01-10,2019-01-10,Dentist,Jd Howard Dental,Venture,debit,1,6,1,Health & Fitness,Input,Fixed,1.0,0.0,0.0,-50.0,5114.8700000000035
2019-01-10,2019-01-10,Subscriptions,Netflix,Venture,debit,1,7,1,Subscriptions,Input,Fixed,1.0,0.0,0.0,-10.99,5114.8700000000035
2019-01-11,2019-01-11,Coffee Shops,Aroma Joe's,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,6.27,6.897,-6.27,5038.880000000004
2019-01-11,2019-01-11,Fast Food,Roger's Pizza,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,12.97,6.485,-12.97,5038.880000000004
2019-01-11,2019-01-11,Gas & Fuel,Circle K,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,30.0,15.0,-30.0,5038.880000000004
2019-01-11,2019-01-11,Gas & Fuel,Sunoco,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,25.0,12.5,-25.0,5038.880000000004
2019-01-13,2019-01-13,Baby Supplies,Amazon,XXXXXXXXXX0290,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-22.89,4964.640000000004
2019-01-14,2019-01-14,Alcohol & Bars,Thompson Tavern,Venture,debit,1,2,1,Food & Dining,Est,Discretionary,1.0,25.17,25.17,-25.17,4941.750000000004
2019-01-14,2019-01-14,Baby Supplies,Amazon,XXXXXXXXXX0290,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-8.99,4941.750000000004
2019-01-14,2019-01-14,Baby Supplies,Dollar Tree,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-8.0,4941.750000000004
2019-01-14,2019-01-14,Baby Supplies,Wal-Mart,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-35.1,4941.750000000004
2019-01-14,2019-01-14,Fast Food,Liberty Cafe,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,5.5,2.75,-5.5,4941.750000000004
2019-01-14,2019-01-14,Fast Food,McDonald's,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,10.31,5.155,-10.31,4941.750000000004
2019-01-14,2019-01-14,Fast Food,Wendy's,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,6.29,3.145,-6.29,4941.750000000004
2019-01-14,2019-01-14,Gas & Fuel,Exxon,CHECKING,debit,2,4,3,Auto & Transport,Est,Fixed,0.5,48.39,24.195,-48.39,4941.750000000004
2019-01-14,2019-01-14,Gas Stn Snacks/Beer,Sandbornvle 393 Meadow Street,CHECKING,debit,1,2,4,Food & Dining,Est,Reducable,0.8,5.77,4.616,-5.77,4941.750000000004
2019-01-14,2019-01-14,Gas Stn Snacks/Beer,Sunoco,CHECKING,debit,1,2,4,Food & Dining,Est,Reducable,0.8,4.56,3.6479999999999997,-4.56,4941.750000000004
2019-01-14,2019-01-14,Groceries,Fiddlehead Farms Ma,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,3.02,3.6239999999999997,-3.02,4941.750000000004
2019-01-14,2019-01-14,Groceries,Hannaford,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,124.28,149.136,-124.28,4941.750000000004
2019-01-14,2019-01-14,Groceries,Hannaford,Venture,debit,1,2,5,Food & Dining,Est,Reducable,1.2,18.34,22.008,-18.34,4941.750000000004
2019-01-14,2019-01-14,Misc Shopping,Freeprints Caus,CHECKING,debit,1,10,6,Shopping,Input,Discretionary,1.0,0.0,0.0,-6.99,4941.750000000004
2019-01-14,2019-01-14,Pet Food & Supplies,Amazon,CHECKING,debit,1,8,8,Misc Expenses,Input,Fixed,1.0,0.0,0.0,-48.99,4941.750000000004
2019-01-14,2019-01-14,Restaurants,Johnson Seafood,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,10.7,16.049999999999997,-10.7,4941.750000000004
2019-01-14,2019-01-14,Service & Parts,Direct Deposit Webdeposit,CREDIT CARD,credit,1,4,5,Auto & Transport,Input,Fixed,1.0,0.0,0.0,230.52,4941.750000000004
2019-01-14,2019-01-14,Spa & Massage,Rite Aid,Venture,debit,1,9,2,Personal Care,Est,Fixed,1.0,20.75,20.75,-20.75,4941.750000000004
2019-01-15,2019-01-15,Baby Supplies,Amazon,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-14.98,4781.1200000000035
2019-01-15,2019-01-15,Finance Charge,Fee Finance Charge,CHECKING,debit,1,13,2,Fees & Charges,Est,Discretionary,0.0,5.0,0.0,-5.0,4781.1200000000035
2019-01-16,2019-01-16,Fast Food,Share Withdrawal Connexus 150 Liberty Way,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,20.0,10.0,-20.0,4761.140000000004
2019-01-16,2019-01-16,Home Supplies/Servic,Share Withdrawal Connexus 150 Liberty Way,CHECKING,debit,1,5,4,Home,Est,Reducable,0.8,20.0,16.0,-20.0,4761.140000000004
2019-01-16,2019-01-16,Misc Expenses,Share Withdrawal Connexus 150 Liberty Way,CHECKING,debit,1,8,3,Misc Expenses,Est,Discretionary,0.1,20.0,2.0,-20.0,4761.140000000004
2019-01-16,2019-01-16,Veterinary,Miltons,Venture,debit,1,8,10,Misc Expenses,Input,Fixed,1.0,0.0,0.0,-68.75,4761.140000000004
2019-01-17,2019-01-17,Bonus,Liberty Mutual Desc,CHECKING,credit,1,30,2,Income,Input,Fixed,1.0,0.0,0.0,699.54,4632.390000000004
2019-01-17,2019-01-17,Coffee Shops,Aroma Joe's,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,2.5,2.75,-2.5,4632.390000000004
2019-01-17,2019-01-17,EZ Pass Tolls,E-ZPass,Venture,debit,1,4,2,Auto & Transport,Est,Discretionary,0.1,8.5,0.8500000000000001,-8.5,4632.390000000004
2019-01-17,2019-01-17,Fast Food,Panera Bread,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,14.09,7.045,-14.09,4632.390000000004
2019-01-17,2019-01-17,Groceries,Hannaford,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,136.08,163.29600000000002,-136.08,4632.390000000004
2019-01-17,2019-01-17,Paycheck,Liberty Mutual,CHECKING,credit,1,30,1,Income,Input,Fixed,1.0,0.0,0.0,1456.0,4632.390000000004
2019-01-17,2019-01-17,Paycheck,Payroll Convenientmd Desc,CHECKING,credit,1,30,1,Income,Input,Fixed,1.0,0.0,0.0,813.24,4632.390000000004
2019-01-18,2019-01-18,Auto Payment,Car Payment,CHECKING,debit,1,0,1,Loans,Input,Fixed,1.0,0.0,0.0,-340.0,7440.000000000004
2019-01-18,2019-01-18,Baby Supplies,Wal-Mart,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-20.0,7440.000000000004
2019-01-18,2019-01-18,Electric Bill,Eversource Desc Web,CHECKING,debit,1,1,3,Bills & Utilities,Input,Reducable,0.9,0.0,0.0,-200.0,7440.000000000004
2019-01-18,2019-01-18,Fast Food,Liberty,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,1.4,0.7,-1.4,7440.000000000004
2019-01-18,2019-01-18,Fast Food,Liberty Cafe,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,2.7,1.35,-2.7,7440.000000000004
2019-01-18,2019-01-18,Fast Food,McDonald's,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,8.25,4.125,-8.25,7440.000000000004
2019-01-18,2019-01-18,Fast Food,Taco Bell,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,10.55,5.275,-10.55,7440.000000000004
2019-01-18,2019-01-18,Fast Food,Tropical Smoothie Cafe,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,6.31,3.155,-6.31,7440.000000000004
2019-01-18,2019-01-18,Groceries,Wal-Mart,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,37.37,44.843999999999994,-37.37,7440.000000000004
2019-01-19,2019-01-19,Hair,Extreme Hair,Venture,debit,1,9,1,Personal Care,Input,Fixed,1.0,0.0,0.0,-30.0,6813.420000000004
2019-01-22,2019-01-22,Baby Supplies,Amazon,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-14.99,6783.420000000004
2019-01-22,2019-01-22,Coffee Shops,Aroma Joe's,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,3.0,3.3000000000000003,-3.0,6783.420000000004
2019-01-22,2019-01-22,Fast Food,McDonald's,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,6.08,3.04,-6.08,6783.420000000004
2019-01-22,2019-01-22,Gas & Fuel,Cumberland Farms,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,25.4,12.7,-25.4,6783.420000000004
2019-01-22,2019-01-22,Misc Shopping,Amazon,Venture,debit,1,10,6,Shopping,Input,Discretionary,1.0,0.0,0.0,-6.42,6783.420000000004
2019-01-22,2019-01-22,Music,iTunes,Venture,debit,1,11,4,Entertainment,Est,Discretionary,0.1,0.99,0.099,-0.99,6783.420000000004
2019-01-22,2019-01-22,Shopping,Amazon,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-13.95,6783.420000000004
2019-01-22,2019-01-22,Shopping,Wal-Mart,Venture,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-51.16,6783.420000000004
2019-01-22,2019-01-22,Spa & Massage,Blue Oasis LLC,CHECKING,debit,1,9,2,Personal Care,Est,Fixed,1.0,40.0,40.0,-40.0,6783.420000000004
2019-01-23,2019-01-23,Auto Insurance,Liberty Mutual,Venture,debit,1,1,1,Bills & Utilities,Input,Fixed,1.0,0.0,0.0,-150.59,6621.430000000004
2019-01-23,2019-01-23,Baby Supplies,Dollar Tree,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-17.0,6621.430000000004
2019-01-23,2019-01-23,Fast Food,Dover House Pizz,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,16.38,8.19,-16.38,6621.430000000004
2019-01-23,2019-01-23,Fast Food,Payroll Venmo Desc,CHECKING,credit,1,2,3,Food & Dining,Est,Reducable,0.5,6.0,3.0,6.0,6621.430000000004
2019-01-23,2019-01-23,Groceries,Hannaford,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,16.57,19.884,-16.57,6621.430000000004
2019-01-23,2019-01-23,Hobbies,Hobby Lobby,Venture,debit,1,10,5,Shopping,Input,Reducable,1.0,0.0,0.0,-32.31,6621.430000000004
2019-01-23,2019-01-23,Service & Parts,Meineke,CHECKING,debit,1,4,5,Auto & Transport,Input,Fixed,1.0,0.0,0.0,-34.95,6621.430000000004
2019-01-23,2019-01-23,Shopping,Kohl's,CHECKING,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-44.77,6621.430000000004
2019-01-24,2019-01-24,Baby Supplies,Amazon,XXXXXXXXXX0290,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-10.01,6314.860000000004
2019-01-24,2019-01-24,Baby Supplies,Jo-Ann Stores,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-8.73,6314.860000000004
2019-01-24,2019-01-24,Baby Supplies,Shoe Dept,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-37.97,6314.860000000004
2019-01-24,2019-01-24,Baby Supplies,Target,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-62.96,6314.860000000004
2019-01-24,2019-01-24,Gas Stn Snacks/Beer,Circle K,CHECKING,debit,1,2,4,Food & Dining,Est,Reducable,0.8,7.57,6.056000000000001,-7.57,6314.860000000004
2019-01-24,2019-01-24,Music,iTunes,Venture,debit,1,11,4,Entertainment,Est,Discretionary,0.1,0.99,0.099,-0.99,6314.860000000004
2019-01-25,2019-01-25,Clothing - SAP,Amazon,CHECKING,debit,1,10,3,Shopping,Input,Reducable,1.0,0.0,0.0,-19.99,6186.630000000005
2019-01-25,2019-01-25,Coffee Shops,Aroma Joe's,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,3.0,3.3000000000000003,-3.0,6186.630000000005
2019-01-25,2019-01-25,Fast Food,McDonald's,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,6.85,3.425,-6.85,6186.630000000005
2019-01-25,2019-01-25,Fast Food,Share Withdrawal Connexus 150 Liberty Way,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,10.0,5.0,-10.0,6186.630000000005
2019-01-25,2019-01-25,Fast Food,Venmo,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,12.0,6.0,-12.0,6186.630000000005
2019-01-25,2019-01-25,Gas & Fuel,Circle K,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,30.0,15.0,-30.0,6186.630000000005
2019-01-25,2019-01-25,Home Supplies,Share Withdrawal Connexus 150 Liberty Way,CHECKING,debit,1,5,3,Home,Est,Reducable,0.8,30.0,24.0,-30.0,6186.630000000005
2019-01-25,2019-01-25,Service & Parts,Clear Water Car,CHECKING,debit,1,4,5,Auto & Transport,Input,Fixed,1.0,0.0,0.0,-14.0,6186.630000000005
2019-01-28,2019-01-28,Baby Supplies,Cts Durgin Lane,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-9.97,6060.7900000000045
2019-01-28,2019-01-28,Baby Supplies,Michaels,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-8.0,6060.7900000000045
2019-01-28,2019-01-28,Baby Supplies,Party City,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-10.45,6060.7900000000045
2019-01-28,2019-01-28,Baby Supplies,Rumble Tumble,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-6.0,6060.7900000000045
2019-01-28,2019-01-28,Baby Supplies,Target,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-17.1,6060.7900000000045
2019-01-28,2019-01-28,Coffee Shops,Aroma Joe's,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,3.27,3.5970000000000004,-3.27,6060.7900000000045
