Date,Month,Sub-Category,Description,Account Name,Transaction Type,Count,Amount,Transfer Type
2020-12-02,2020-12-02,Transfer,Transfer from *********-02S 12/02/2020 07:53 667287,CHECKING,credit,1,-200.01,In
2020-12-02,2020-12-02,Transfer,Transfer to *********-09S 12/02/2020 07:53 667282,SAFETY NET,debit,1,-432.45,Out
2020-12-02,2020-12-02,Transfer,Transfer to *********-09S 12/02/2020 07:53 667287,CREDIT CARD,debit,1,-200.01,Out
2020-12-03,2020-12-03,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-600.99,Out
2020-12-03,2020-12-03,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-600.0,In
2020-12-03,2020-12-03,Transfer,Transfer from *********-09S 12/03/2020 08:48 695916,CLUB SAVINGS,credit,1,-150.0,In
2020-12-03,2020-12-03,Transfer,Transfer from *********-09S 12/03/2020 08:48 695932,SAFETY NET,credit,1,-1000.0,In
2020-12-03,2020-12-03,Transfer,Transfer from *********-09S 12/03/2020 08:49 695948,EMERSYN,credit,1,-75.0,In
2020-12-03,2020-12-03,Transfer,Transfer to *********-00S 12/03/2020 08:48 695932,CHECKING,debit,1,-1000.0,Out
2020-12-03,2020-12-03,Transfer,Transfer to *********-03S 12/03/2020 08:49 695948,CHECKING,debit,1,-75.0,Out
2020-12-03,2020-12-03,Transfer,Transfer to *********-06S 12/03/2020 08:48 695916,CHECKING,debit,1,-150.0,Out
2020-12-04,2020-12-04,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-600.0,Out
2020-12-04,2020-12-04,Transfer,Transfer from *********-09S 12/04/2020 16:10 730331,EMERSYN,credit,1,-10.0,In
2020-12-04,2020-12-04,Transfer,Transfer from *********-09S 12/04/2020 16:43 731283,SAFETY NET,credit,1,-10.0,In
2020-12-04,2020-12-04,Transfer,Transfer to *********-00S 12/04/2020 16:43 731283,CHECKING,debit,1,-10.0,Out
2020-12-04,2020-12-04,Transfer,Transfer to *********-03S 12/04/2020 16:10 730331,CHECKING,debit,1,-10.0,Out
2020-12-07,2020-12-07,Transfer,Transfer from *********-09S 12/07/2020 07:42 771560,CLUB SAVINGS,credit,1,-75.0,In
2020-12-07,2020-12-07,Transfer,Transfer to *********-06S 12/07/2020 07:42 771560,CHECKING,debit,1,-75.0,Out
2020-12-08,2020-12-08,Transfer,Transfer from *********-09S 12/08/2020 09:05 792901,CLUB SAVINGS,credit,1,-75.0,In
2020-12-08,2020-12-08,Transfer,Transfer to *********-06S 12/08/2020 09:05 792901,CHECKING,debit,1,-75.0,Out
2020-12-09,2020-12-09,Transfer,Transfer from *********-03S 12/09/2020 14:11 819600,CREDIT CARD,credit,1,-86.82,In
2020-12-09,2020-12-09,Transfer,Transfer from *********-08S 12/09/2020 14:11 819609,CREDIT CARD,credit,1,-22.8,In
2020-12-09,2020-12-09,Transfer,Transfer to *********-02S 12/09/2020 14:11 819600,EMERSYN,debit,1,-86.82,Out
2020-12-09,2020-12-09,Transfer,Transfer to *********-02S 12/09/2020 14:11 819609,HOLIDAY CLUB SAVINGS,debit,1,-22.8,Out
2020-12-09,2020-12-09,Transfer,Venmo,CHECKING,debit,1,-60.0,Out
2020-12-11,2020-12-11,Transfer,Transfer from *********-03S 12/11/2020 14:52 866258,CHECKING,credit,1,-100.0,In
2020-12-11,2020-12-11,Transfer,Transfer from *********-09S 12/11/2020 16:10 868030,EMERSYN,credit,1,-10.0,In
2020-12-11,2020-12-11,Transfer,Transfer to *********-03S 12/11/2020 16:10 868030,CHECKING,debit,1,-10.0,Out
2020-12-11,2020-12-11,Transfer,Transfer to *********-09S 12/11/2020 14:52 866258,EMERSYN,debit,1,-100.0,Out
2020-12-12,2020-12-12,Transfer,Transfer from *********-00S 12/12/2020 13:29 884590,CHECKING,credit,1,-110.0,In
2020-12-12,2020-12-12,Transfer,Transfer to *********-09S 12/12/2020 13:29 884590,SAFETY NET,debit,1,-110.0,Out
2020-12-14,2020-12-14,Transfer,Transfer from *********-00S 12/14/2020 07:32 910932,CHECKING,credit,1,-50.0,In
2020-12-14,2020-12-14,Transfer,Transfer from *********-00S 12/14/2020 16:22 923160,CHECKING,credit,1,-50.0,In
2020-12-14,2020-12-14,Transfer,Transfer to *********-09S 12/14/2020 07:32 910932,SAFETY NET,debit,1,-50.0,Out
2020-12-14,2020-12-14,Transfer,Transfer to *********-09S 12/14/2020 16:22 923160,SAFETY NET,debit,1,-50.0,Out
2020-12-16,2020-12-16,Transfer,Transfer from *********-00S 12/16/2020 16:44 974450,CHECKING,credit,1,-50.0,In
2020-12-16,2020-12-16,Transfer,Transfer to *********-09S 12/16/2020 16:44 974450,SAFETY NET,debit,1,-50.0,Out
2020-12-17,2020-12-17,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-800.0,In
2020-12-17,2020-12-17,Transfer,Transfer from *********-09S 12/17/2020 08:35 986892,SAFETY NET,credit,1,-550.0,In
2020-12-17,2020-12-17,Transfer,Transfer to *********-00S 12/17/2020 08:35 986892,CHECKING,debit,1,-550.0,Out
2020-12-18,2020-12-18,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-800.0,Out
2020-12-18,2020-12-18,Transfer,Transfer from *********-09S 12/18/2020 16:10 16446,EMERSYN,credit,1,-10.0,In
2020-12-18,2020-12-18,Transfer,Transfer from *********-09S 12/18/2020 16:43 17462,SAFETY NET,credit,1,-10.0,In
2020-12-18,2020-12-18,Transfer,Transfer to *********-00S 12/18/2020 16:43 17462,CHECKING,debit,1,-10.0,Out
2020-12-18,2020-12-18,Transfer,Transfer to *********-03S 12/18/2020 16:10 16446,CHECKING,debit,1,-10.0,Out
2020-12-23,2020-12-23,Transfer,Transfer from *********-09S 12/23/2020 08:17 99886,CLUB SAVINGS,credit,1,-85.0,In
2020-12-23,2020-12-23,Transfer,Transfer to *********-06S 12/23/2020 08:17 99886,CHECKING,debit,1,-85.0,Out
2020-12-25,2020-12-25,Transfer,Transfer from *********-09S 12/25/2020 16:10 142667,EMERSYN,credit,1,-10.0,In
2020-12-25,2020-12-25,Transfer,Transfer to *********-03S 12/25/2020 16:10 142667,CHECKING,debit,1,-10.0,Out
2020-12-27,2020-12-27,Transfer,*********-00s 12/27/2020 08:15 162550,VISA STARTER,credit,1,-43.16,In
2020-12-27,2020-12-27,Transfer,Payment to*********-01L 12/27/2020 08:15 162550,SAFETY NET,debit,1,-43.16,Out
2020-12-27,2020-12-27,Transfer,Transfer from *********-08S 12/27/2020 08:14 162543,SAFETY NET,credit,1,-4000.0,In
2020-12-27,2020-12-27,Transfer,Transfer to *********-00S 12/27/2020 08:14 162543,HOLIDAY CLUB SAVINGS,debit,1,-4000.0,Out
2020-12-28,2020-12-28,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-617.06,In
2020-12-28,2020-12-28,Transfer,Transfer from *********-00S 12/28/2020 12:20 182425,CHECKING,credit,1,-950.0,In
2020-12-28,2020-12-28,Transfer,Transfer from *********-06S 12/28/2020 15:27 186161,CHECKING,credit,1,-75.0,In
2020-12-28,2020-12-28,Transfer,Transfer to *********-09S 12/28/2020 12:20 182425,SAFETY NET,debit,1,-950.0,Out
2020-12-28,2020-12-28,Transfer,Transfer to *********-09S 12/28/2020 15:27 186161,CLUB SAVINGS,debit,1,-75.0,Out
2020-12-29,2020-12-29,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-617.06,Out
2020-12-30,2020-12-30,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-800.0,In
2020-12-31,2020-12-31,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-800.0,Out
2021-01-01,2021-01-01,Transfer,Transfer from *********-09S 01/01/2021 16:10 323302,EMERSYN,credit,1,-10.0,In
2021-01-01,2021-01-01,Transfer,Transfer from *********-09S 01/01/2021 16:43 325363,SAFETY NET,credit,1,-10.0,In
2021-01-01,2021-01-01,Transfer,Transfer from *********-09S 01/01/2021 20:00 332189,SAFETY NET,credit,1,-215.54,In
2021-01-01,2021-01-01,Transfer,Transfer to *********-00S 01/01/2021 16:43 325363,CHECKING,debit,1,-10.0,Out
2021-01-01,2021-01-01,Transfer,Transfer to *********-00S 01/01/2021 20:00 332189,CHECKING,debit,1,-215.54,Out
2021-01-01,2021-01-01,Transfer,Transfer to *********-03S 01/01/2021 16:10 323302,CHECKING,debit,1,-10.0,Out
2021-01-03,2021-01-03,Transfer,Transfer from *********-09S 01/03/2021 14:16 363673,CREDIT CARD,credit,1,-250.0,In
2021-01-03,2021-01-03,Transfer,Transfer from *********-09S 01/03/2021 14:16 363680,SAFETY NET,credit,1,-150.0,In
2021-01-03,2021-01-03,Transfer,Transfer from *********-09S 01/03/2021 14:17 363697,EMERSYN,credit,1,-60.08,In
2021-01-03,2021-01-03,Transfer,Transfer to *********-00S 01/03/2021 14:16 363680,CHECKING,debit,1,-150.0,Out
2021-01-03,2021-01-03,Transfer,Transfer to *********-02S 01/03/2021 14:16 363673,CHECKING,debit,1,-250.0,Out
2021-01-03,2021-01-03,Transfer,Transfer to *********-03S 01/03/2021 14:17 363697,CHECKING,debit,1,-60.08,Out
2021-01-08,2021-01-08,Transfer,Transfer from *********-06S 01/08/2021 15:58 488885,CREDIT CARD,credit,1,-200.0,In
2021-01-08,2021-01-08,Transfer,Transfer from *********-09S 01/08/2021 15:57 488869,SAFETY NET,credit,1,-400.0,In
2021-01-08,2021-01-08,Transfer,Transfer from *********-09S 01/08/2021 15:58 488910,CLUB SAVINGS,credit,1,-200.0,In
2021-01-08,2021-01-08,Transfer,Transfer from *********-09S 01/08/2021 15:58 488933,EMERSYN,credit,1,-98.98,In
2021-01-08,2021-01-08,Transfer,Transfer from *********-09S 01/08/2021 15:59 488945,SAFETY NET,credit,1,-250.0,In
2021-01-08,2021-01-08,Transfer,Transfer from *********-09S 01/08/2021 16:10 489430,EMERSYN,credit,1,-10.0,In
2021-01-08,2021-01-08,Transfer,Transfer to *********-00S 01/08/2021 15:57 488869,CHECKING,debit,1,-400.0,Out
2021-01-08,2021-01-08,Transfer,Transfer to *********-00S 01/08/2021 15:59 488945,CHECKING,debit,1,-250.0,Out
2021-01-08,2021-01-08,Transfer,Transfer to *********-02S 01/08/2021 15:58 488885,CLUB SAVINGS,debit,1,-200.0,Out
2021-01-08,2021-01-08,Transfer,Transfer to *********-03S 01/08/2021 15:58 488933,CHECKING,debit,1,-98.98,Out
2021-01-08,2021-01-08,Transfer,Transfer to *********-03S 01/08/2021 16:10 489430,CHECKING,debit,1,-10.0,Out
2021-01-08,2021-01-08,Transfer,Transfer to *********-06S 01/08/2021 15:58 488910,CHECKING,debit,1,-200.0,Out
2021-01-11,2021-01-11,Transfer,Transfer from *********-00S 01/11/2021 08:43 539018,CHECKING,credit,1,-275.0,In
2021-01-11,2021-01-11,Transfer,Transfer to *********-09S 01/11/2021 08:43 539018,SAFETY NET,debit,1,-275.0,Out
2021-01-14,2021-01-14,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-700.0,In
2021-01-14,2021-01-14,Transfer,Transfer from *********-00S 01/14/2021 08:23 615318,CHECKING,credit,1,-400.0,In
2021-01-14,2021-01-14,Transfer,Transfer from *********-02S 01/14/2021 08:15 615081,CHECKING,credit,1,-559.64,In
2021-01-14,2021-01-14,Transfer,Transfer from *********-08S 01/14/2021 08:16 615110,SAFETY NET,credit,1,-7.62,In
2021-01-14,2021-01-14,Transfer,Transfer from *********-09S 01/14/2021 08:21 615260,SAFETY NET,credit,1,-4500.0,In
2021-01-14,2021-01-14,Transfer,Transfer from *********-09S 01/14/2021 08:21 615276,EMERSYN,credit,1,-190.0,In
2021-01-14,2021-01-14,Transfer,Transfer from *********-09S 01/14/2021 08:22 615298,SAFETY NET,credit,1,-203.0,In
2021-01-14,2021-01-14,Transfer,Transfer to *********-00S 01/14/2021 08:16 615110,HOLIDAY CLUB SAVINGS,debit,1,-7.62,Out
2021-01-14,2021-01-14,Transfer,Transfer to *********-00S 01/14/2021 08:21 615260,CHECKING,debit,1,-4500.0,Out
2021-01-14,2021-01-14,Transfer,Transfer to *********-00S 01/14/2021 08:22 615298,CHECKING,debit,1,-203.0,Out
2021-01-14,2021-01-14,Transfer,Transfer to *********-03S 01/14/2021 08:21 615276,CHECKING,debit,1,-190.0,Out
2021-01-14,2021-01-14,Transfer,Transfer to *********-09S 01/14/2021 08:15 615081,CREDIT CARD,debit,1,-559.64,Out
2021-01-14,2021-01-14,Transfer,Transfer to *********-09S 01/14/2021 08:23 615318,SAFETY NET,debit,1,-400.0,Out
2021-01-15,2021-01-15,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-700.0,Out
2021-01-15,2021-01-15,Transfer,Transfer from *********-09S 01/15/2021 16:10 654321,EMERSYN,credit,1,-10.0,In
2021-01-15,2021-01-15,Transfer,Transfer from *********-09S 01/15/2021 16:43 655887,SAFETY NET,credit,1,-10.0,In
2021-01-15,2021-01-15,Transfer,Transfer to *********-00S 01/15/2021 16:43 655887,CHECKING,debit,1,-10.0,Out
2021-01-15,2021-01-15,Transfer,Transfer to *********-03S 01/15/2021 16:10 654321,CHECKING,debit,1,-10.0,Out
2021-01-18,2021-01-18,Transfer,Transfer from *********-00S 01/18/2021 16:52 707677,CHECKING,credit,1,-11000.0,In
2021-01-18,2021-01-18,Transfer,Transfer to *********-09S 01/18/2021 16:52 707677,SAFETY NET,debit,1,-11000.0,Out
2021-01-22,2021-01-22,Transfer,Transfer from *********-09S 01/22/2021 16:10 797713,EMERSYN,credit,1,-10.0,In
2021-01-22,2021-01-22,Transfer,Transfer to *********-03S 01/22/2021 16:10 797713,CHECKING,debit,1,-10.0,Out
2021-01-23,2021-01-23,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-1500.0,In
2021-01-25,2021-01-25,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-1500.0,Out
2021-01-25,2021-01-25,Transfer,Transfer from *********-09S 01/25/2021 12:22 846182,SAFETY NET,credit,1,-14800.0,In
2021-01-25,2021-01-25,Transfer,Transfer to *********-00S 01/25/2021 12:22 846182,CHECKING,debit,1,-14800.0,Out
2021-01-27,2021-01-27,Transfer,Transfer from *********-09S 01/27/2021 16:51 895232,SAFETY NET,credit,1,-2000.0,In
2021-01-27,2021-01-27,Transfer,Transfer to *********-00S 01/27/2021 16:51 895232,CHECKING,debit,1,-2000.0,Out
2021-01-29,2021-01-29,Transfer,Transfer from *********-09S 01/29/2021 16:10 962571,EMERSYN,credit,1,-10.0,In
2021-01-29,2021-01-29,Transfer,Transfer from *********-09S 01/29/2021 16:43 963762,SAFETY NET,credit,1,-10.0,In
2021-01-29,2021-01-29,Transfer,Transfer to *********-00S 01/29/2021 16:43 963762,CHECKING,debit,1,-10.0,Out
2021-01-29,2021-01-29,Transfer,Transfer to *********-03S 01/29/2021 16:10 962571,CHECKING,debit,1,-10.0,Out
2021-02-01,2021-02-01,Transfer,Transfer from *********-09S 02/01/2021 08:05 16639,CLUB SAVINGS,credit,1,-25.0,In
2021-02-01,2021-02-01,Transfer,Transfer to *********-06S 02/01/2021 08:05 16639,CHECKING,debit,1,-25.0,Out
2021-02-05,2021-02-05,Transfer,Transfer from *********-09S 02/05/2021 16:10 141628,EMERSYN,credit,1,-10.0,In
2021-02-05,2021-02-05,Transfer,Transfer to *********-03S 02/05/2021 16:10 141628,CHECKING,debit,1,-10.0,Out
2021-02-08,2021-02-08,Transfer,Transfer from *********-00S 02/08/2021 16:54 197831,CHECKING,credit,1,-220.0,In
2021-02-08,2021-02-08,Transfer,Transfer from *********-09S 02/08/2021 07:58 186320,CLUB SAVINGS,credit,1,-125.0,In
2021-02-08,2021-02-08,Transfer,Transfer to *********-06S 02/08/2021 07:58 186320,CHECKING,debit,1,-125.0,Out
2021-02-08,2021-02-08,Transfer,Transfer to *********-09S 02/08/2021 16:54 197831,SAFETY NET,debit,1,-220.0,Out
2021-02-08,2021-02-08,Transfer,Venmo,CHECKING,debit,1,-8.0,Out
2021-02-09,2021-02-09,Transfer,Venmo,CHECKING,debit,1,-8.0,Out
2021-02-10,2021-02-10,Transfer,Transfer from *********-00S 02/10/2021 07:44 232150,CHECKING,credit,1,-23.64,In
2021-02-10,2021-02-10,Transfer,Transfer to *********-09S 02/10/2021 07:44 232150,SAFETY NET,debit,1,-23.64,Out
2021-02-11,2021-02-11,Transfer,*********-09s 02/11/2021 06:31 259851,VISA STARTER,credit,1,-40.0,In
2021-02-11,2021-02-11,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-976.4,In
